year,survey_id,cap_subtopic,count,share,sample_size
2007,4803,799,19,0.0011562100651128827,16433
2007,4802,800,10,8.399832003359933e-4,11905
2007,4803,800,24,0.001460475871721536,16433
2007,4802,801,5,4.1999160016799666e-4,11905
2007,4803,801,30,0.0018255948396519199,16433
2007,4802,1002,7,5.879882402351952e-4,11905
2007,4803,1002,24,0.001460475871721536,16433
2007,4802,1200,121,0.010163796724065519,11905
2007,4803,1200,125,0.007606645165216333,16433
2007,4802,1208,348,0.029231415371692566,11905
2007,4803,1208,733,0.044605367248828576,16433
2007,4802,1302,169,0.014195716085678286,11905
2007,4803,1302,233,0.014178786587963245,16433
2007,4802,1303,342,0.02872742545149097,11905
2007,4803,1303,592,0.036025071502464555,16433
2007,4802,1400,1,8.399832003359933e-5,11905
2007,4803,1400,3,1.82559483965192e-4,16433
2007,4802,1602,42,0.003527929441411172,11905
2007,4803,1602,43,0.0026166859368344187,16433
2007,4803,1707,1,6.085316132173066e-5,16433
2007,4802,1900,114,0.009575808483830323,11905
2007,4803,1900,94,0.005720197164242683,16433
2007,4802,1910,6,5.03989920201596e-4,11905
2007,4803,1910,32,0.0019473011622953812,16433
2007,4802,1920,8,6.719865602687946e-4,11905
2007,4803,1920,8,4.868252905738453e-4,16433
2007,4802,1927,49,0.004115917681646367,11905
2007,4803,1927,119,0.007241526197285949,16433
2007,4802,2002,37,0.0031079378412431752,11905
2007,4803,2002,62,0.0037728960019473012,16433
2007,4802,2010,2,1.6799664006719866e-4,11905
2007,4803,2010,2,1.2170632264346132e-4,16433
2007,4802,2011,65,0.005459890802183957,11905
2007,4803,2011,118,0.007180673035964218,16433
2007,4802,2500,93,0.007811843763124738,11905
2007,4803,2500,25,0.0015213290330432666,16433
2008,5200,99,582,0.048552598648535915,11987
2008,5201,99,1148,0.06700910576698575,17132
2008,5200,100,1197,0.09985817969466923,11987
2008,5201,100,1874,0.10938594443147327,17132
2008,5200,101,1210,0.10094268791190457,11987
2008,5201,101,2003,0.11691571328508055,17132
2008,5200,105,45,0.0037540669058146324,11987
2008,5201,105,109,0.006362362829792202,17132
2008,5200,107,200,0.01668474180362059,11987
2008,5201,107,495,0.028893299089423303,17132
2008,5200,200,671,0.05597730875114708,11987
2008,5201,200,1190,0.06946065841699743,17132
2008,5200,207,1,8.342370901810294e-5,11987
2008,5201,207,5,2.918515059537707e-4,17132
2008,5200,209,33,0.002752982397597397,11987
2008,5201,209,26,0.0015176278309596077,17132
2008,5200,230,99,0.008258947192792191,11987
2008,5201,230,298,0.017394349754844735,17132
2008,5200,300,164,0.013681488278968883,11987
2008,5201,300,266,0.015526500116740602,17132
2008,5200,331,8,6.673896721448235e-4,11987
2008,5201,331,70,0.00408592108335279,17132
2008,5200,400,2,1.6684741803620588e-4,11987
2008,5201,400,60,0.0035022180714452487,17132
2008,5200,500,4722,0.3939267539834821,11987
2008,5201,500,4503,0.2628414662619659,17132
2008,5200,504,12,0.0010010845082172354,11987
2008,5201,504,21,0.001225776325005837,17132
2008,5200,505,260,0.021690164344706764,11987
2008,5201,505,296,0.017277609152463225,17132
2008,5200,602,276,0.02302494368899641,11987
2008,5201,602,682,0.039808545412094325,17132
2008,5200,700,142,0.011846166680570619,11987
2008,5201,700,359,0.020954938127480737,17132
2008,5200,801,3,2.5027112705430885e-4,11987
2008,5201,801,19,0.0011090357226243288,17132
2008,5200,1002,5,4.1711854509051473e-4,11987
2008,5201,1002,47,0.0027434041559654446,17132
2008,5200,1200,167,0.013931759406023193,11987
2008,5201,1200,239,0.01395050198459024,17132
2008,5200,1202,28,0.0023358638525068825,11987
2008,5201,1202,34,0.001984590240485641,17132
2008,5200,1208,277,0.023108367398014515,11987
2008,5201,1208,417,0.024340415596544478,17132
2008,5200,1302,124,0.010344539918244765,11987
2008,5201,1302,184,0.010740135419098762,17132
2008,5200,1303,344,0.028697755902227413,11987
2008,5201,1303,618,0.03607284613588606,17132
2008,5200,1500,10,8.342370901810295e-4,11987
2008,5201,1500,14,8.17184216670558e-4,17132
2008,5200,1602,44,0.0036706431967965295,11987
2008,5201,1602,39,0.0022764417464394117,17132
2008,5200,1900,99,0.008258947192792191,11987
2008,5201,1900,49,0.002860144758346953,17132
2008,5200,1906,1080,0.09009760573955118,11987
2008,5201,1906,1829,0.10675928087788933,17132
2008,5200,1908,3,2.5027112705430885e-4,11987
2008,5201,1908,4,2.3348120476301658e-4,17132
2008,5200,1910,5,4.1711854509051473e-4,11987
2008,5201,1910,8,4.6696240952603317e-4,17132
2008,5200,1920,3,2.5027112705430885e-4,11987
2008,5201,1920,10,5.837030119075414e-4,17132
2008,5200,1927,8,6.673896721448235e-4,11987
2008,5201,1927,10,5.837030119075414e-4,17132
2008,5200,2002,24,0.002002169016434471,11987
2008,5201,2002,30,0.0017511090357226243,17132
2008,5200,2011,61,0.0050888462501042795,11987
2008,5201,2011,101,0.0058954004202661685,17132
2008,5200,2500,78,0.00650704930341203,11987
2008,5201,2500,75,0.00437777258930656,17132
2009,5431,99,277,0.017982342248766554,15404
2009,5432,99,392,0.017145606438350173,22863
2009,5431,100,2775,0.18014801350298623,15404
2009,5432,100,5164,0.22586712155010277,22863
2009,5431,101,191,0.012399376785250583,15404
2009,5432,101,296,0.012946682412631763,22863
2009,5431,105,153,0.009932485068813295,15404
2009,5432,105,407,0.017801688317368673,22863
2009,5431,107,172,0.01116593092703194,15404
2009,5432,107,331,0.0144775401303416,22863
2009,5431,200,760,0.04933783432874578,15404
2009,5432,200,1190,0.052049162402134454,22863
2009,5431,207,4,2.5967281225655674e-4,15404
2009,5432,207,5,2.1869395967283382e-4,22863
2009,5431,209,42,0.0027265645286938455,15404
2009,5432,209,23,0.0010059922144950357,22863
2009,5431,230,77,0.004998701635938717,15404
2009,5432,230,229,0.01001618335301579,22863
2009,5431,300,221,0.01434692287717476,15404
2009,5432,300,365,0.01596465905611687,22863
2009,5431,331,16,0.001038691249026227,15404
2009,5432,331,22,9.622534225604689e-4,22863
2009,5431,400,8,5.193456245131135e-4,15404
2009,5432,400,20,8.747758386913353e-4,22863
2009,5431,500,6212,0.4032718774344326,15404
2009,5432,500,6941,0.30359095481782794,22863
2009,5432,504,1,4.3738791934566766e-5,22863
2009,5431,505,212,0.013762659049597507,15404
2009,5432,505,157,0.006866990333726983,22863
2009,5431,602,437,0.028369254739028824,15404
2009,5432,602,809,0.03538468267506451,22863
2009,5431,700,118,0.0076603479615684235,15404
2009,5432,700,309,0.013515286707781132,22863
2009,5431,801,15,9.737730459620878e-4,15404
2009,5432,801,44,0.0019245068451209377,22863
2009,5431,1002,12,7.790184367696703e-4,15404
2009,5432,1002,29,0.0012684249661024363,22863
2009,5431,1200,63,0.004089846793040769,15404
2009,5432,1200,116,0.005073699864409745,22863
2009,5431,1208,273,0.017722669436509998,15404
2009,5432,1208,389,0.017014390062546472,22863
2009,5431,1302,144,0.009348221241236042,15404
2009,5432,1302,152,0.0066482963740541485,22863
2009,5431,1303,197,0.01278888600363542,15404
2009,5432,1303,254,0.01110965315137996,22863
2009,5431,1500,23,0.0014931186704752013,15404
2009,5432,1500,52,0.002274417180597472,22863
2009,5431,1602,84,0.005453129057387691,15404
2009,5432,1602,74,0.0032366706031579408,22863
2009,5431,1707,4,2.5967281225655674e-4,15404
2009,5432,1707,8,3.4991033547653413e-4,22863
2009,5431,1802,535,0.03473123863931447,15404
2009,5432,1802,796,0.03481607837991515,22863
2009,5431,1900,122,0.007920020773824981,15404
2009,5432,1900,50,0.0021869395967283383,22863
2009,5431,1906,2054,0.1333419890937419,15404
2009,5432,1906,4081,0.17849800988496697,22863
2009,5431,1910,6,3.8950921838483513e-4,15404
2009,5432,1910,8,3.4991033547653413e-4,22863
2009,5431,1920,1,6.491820306413918e-5,15404
2009,5432,1920,2,8.747758386913353e-5,22863
2009,5431,1927,7,4.544274214489743e-4,15404
2009,5432,1927,16,6.998206709530683e-4,22863
2009,5431,2002,23,0.0014931186704752013,15404
2009,5432,2002,46,0.0020119844289900714,22863
2009,5431,2011,58,0.0037652557777200727,15404
2009,5432,2011,75,0.0032804093950925075,22863
2009,5431,2500,108,0.007011165930927032,15404
2009,5432,2500,10,4.3738791934566765e-4,22863
2010,5556,99,905,0.07146241313960834,12664
2010,5557,99,1320,0.07210356694160704,18307
2010,5556,100,1380,0.10897030953885029,12664
2010,5557,100,2231,0.12186595291418582,18307
2010,5556,101,188,0.014845230574857865,12664
2010,5557,101,279,0.015240072103566942,18307
2010,5556,105,430,0.03395451674036639,12664
2010,5557,105,1082,0.05910307532637789,18307
2010,5556,107,181,0.014292482627921668,12664
2010,5557,107,354,0.019336865679794615,18307
2010,5556,200,898,0.07090966519267214,12664
2010,5557,200,1514,0.08270060632544929,18307
2010,5556,207,2,1.5792798483891344e-4,12664
2010,5557,207,8,4.369913147976184e-4,18307
2010,5556,209,14,0.0011054958938723942,12664
2010,5557,209,11,6.008630578467253e-4,18307
2010,5556,230,361,0.02850600126342388,12664
2010,5557,230,877,0.047905172884688915,18307
2010,5556,300,366,0.02890082122552116,12664
2010,5557,300,610,0.0333205877533184,18307
2010,5556,331,26,0.002053063802905875,12664
2010,5557,331,28,0.0015294696017916643,18307
2010,5556,400,2,1.5792798483891344e-4,12664
2010,5557,400,5,2.731195717485115e-4,18307
2010,5556,500,4349,0.3434144030322173,12664
2010,5557,500,4484,0.24493363194406512,18307
2010,5556,504,3,2.3689197725837018e-4,12664
2010,5557,504,2,1.092478286994046e-4,18307
2010,5556,505,236,0.018635502210991788,12664
2010,5557,505,179,0.009777680668596711,18307
2010,5556,602,374,0.029532533164876817,12664
2010,5557,602,869,0.0474681815698913,18307
2010,5556,700,127,0.010028427037271005,12664
2010,5557,700,318,0.01737040476320533,18307
2010,5556,801,180,0.014213518635502211,12664
2010,5557,801,459,0.025072376686513357,18307
2010,5556,1002,33,0.002605811749842072,12664
2010,5557,1002,48,0.0026219478887857103,18307
2010,5556,1005,16,0.0012634238787113076,12664
2010,5557,1005,73,0.003987545747528268,18307
2010,5556,1200,58,0.00457991156032849,12664
2010,5557,1200,86,0.004697656634074398,18307
2010,5556,1207,18,0.001421351863550221,12664
2010,5557,1207,31,0.0016933413448407713,18307
2010,5556,1208,201,0.0158717624763108,12664
2010,5557,1208,352,0.01922761785109521,18307
2010,5556,1302,412,0.03253316487681617,12664
2010,5557,1302,562,0.030698639864532692,18307
2010,5556,1303,269,0.021241313960833858,12664
2010,5557,1303,345,0.018845250450647295,18307
2010,5557,1500,3,1.638717430491069e-4,18307
2010,5556,1602,194,0.015319014529374606,12664
2010,5557,1602,174,0.0095045610968482,18307
2010,5556,1900,96,0.007580543272267846,12664
2010,5557,1900,54,0.002949691374883924,18307
2010,5556,1906,587,0.0463518635502211,12664
2010,5557,1906,996,0.05440541869230349,18307
2010,5556,1910,234,0.018477574226152874,12664
2010,5557,1910,432,0.023597530999071394,18307
2010,5556,1919,4,3.158559696778269e-4,12664
2010,5557,1919,5,2.731195717485115e-4,18307
2010,5556,1920,1,7.896399241945672e-5,12664
2010,5557,1920,4,2.184956573988092e-4,18307
2010,5556,1927,30,0.002368919772583702,12664
2010,5557,1927,34,0.0018572130878898782,18307
2010,5556,2002,25,0.001974099810486418,12664
2010,5557,2002,20,0.001092478286994046,18307
2010,5556,2005,48,0.003790271636133923,12664
2010,5557,2005,41,0.0022395804883377944,18307
2010,5556,2011,310,0.024478837650031584,12664
2010,5557,2011,407,0.022231933140328838,18307
2010,5556,2500,106,0.008370183196462414,12664
2010,5557,2500,10,5.46239143497023e-4,18307
2011,5632,99,955,0.07604108607373199,12559
2011,5633,99,1558,0.08436670818216278,18467
2011,5632,100,836,0.06656580937972768,12559
2011,5633,100,1262,0.06833811664049386,18467
2011,5632,101,480,0.03821960347161398,12559
2011,5633,101,501,0.027129474197216657,18467
2011,5632,105,360,0.028664702603710488,12559
2011,5633,105,900,0.048735582390209566,18467
2011,5632,107,140,0.011147384345887412,12559
2011,5633,107,252,0.013645963069258677,18467
2011,5632,200,792,0.06306234572816306,12559
2011,5633,200,1241,0.06720095305138897,18467
2011,5632,207,4,3.1849669559678317e-4,12559
2011,5633,207,12,6.498077652027942e-4,18467
2011,5632,208,4,3.1849669559678317e-4,12559
2011,5633,208,7,3.790545297016299e-4,18467
2011,5632,209,98,0.007803169042121188,12559
2011,5633,209,88,0.004765256944820491,18467
2011,5632,230,138,0.010988135998089019,12559
2011,5633,230,462,0.025017598960307575,18467
2011,5632,300,198,0.015765586432040766,12559
2011,5633,300,308,0.016678399306871716,18467
2011,5632,400,193,0.015367465562544789,12559
2011,5633,400,283,0.015324633129365895,18467
2011,5632,500,2915,0.23210446691615574,12559
2011,5633,500,2472,0.1338603996317756,18467
2011,5632,504,4,3.1849669559678317e-4,12559
2011,5633,504,3,1.6245194130069855e-4,18467
2011,5632,505,317,0.02524086312604507,12559
2011,5633,505,295,0.01597444089456869,18467
2011,5632,602,391,0.031133051994585555,12559
2011,5633,602,761,0.041208642443277196,18467
2011,5632,700,210,0.01672107651883112,12559
2011,5633,700,570,0.030865868847132723,18467
2011,5632,801,692,0.05509992833824349,12559
2011,5633,801,1569,0.08496236530026534,18467
2011,5632,1002,36,0.002866470260371049,12559
2011,5633,1002,58,0.0031407375318135053,18467
2011,5632,1005,1,7.962417389919579e-5,12559
2011,5633,1005,52,0.002815833649212108,18467
2011,5632,1200,111,0.008838283302810734,12559
2011,5633,1200,114,0.006173173769426545,18467
2011,5632,1207,3,2.388725216975874e-4,12559
2011,5633,1207,19,0.0010288622949044242,18467
2011,5632,1208,208,0.016561828171032727,12559
2011,5633,1208,298,0.016136892835869387,18467
2011,5632,1302,309,0.0246038697348515,12559
2011,5633,1302,356,0.019277630367682895,18467
2011,5632,1303,249,0.019826419300899754,12559
2011,5633,1303,362,0.01960253425028429,18467
2011,5632,1602,88,0.00700692730312923,12559
2011,5633,1602,112,0.006064872475226079,18467
2011,5632,1900,116,0.009236404172306712,12559
2011,5633,1900,84,0.004548654356419559,18467
2011,5632,1906,579,0.04610239668763436,12559
2011,5633,1906,968,0.0524178263930254,18467
2011,5632,1910,1786,0.1422087745839637,12559
2011,5633,1910,3083,0.16694644501001787,18467
2011,5632,1920,12,9.554900867903496e-4,12559
2011,5633,1920,34,0.001841122001407917,18467
2011,5632,1927,36,0.002866470260371049,12559
2011,5633,1927,40,0.002166025884009314,18467
2011,5632,2010,15,0.001194362608487937,12559
2011,5633,2010,37,0.0020035739427086154,18467
2011,5632,2011,167,0.013297237041165698,12559
2011,5633,2011,293,0.015866139600368225,18467
2011,5632,2012,3,2.388725216975874e-4,12559
2011,5633,2012,6,3.249038826013971e-4,18467
2011,5632,2500,113,0.008997531650609125,12559
2011,5633,2500,7,3.790545297016299e-4,18467
2012,5641,99,737,0.027263983427049422,27032
2012,5641,100,9839,0.3639760284107724,27032
2012,5641,101,956,0.03536549274933412,27032
2012,5641,105,913,0.033774785439479135,27032
2012,5641,107,254,0.009396271086120154,27032
2012,5641,200,1572,0.05815329979283812,27032
2012,5641,207,31,0.0011467889908256881,27032
2012,5641,208,23,8.508434448061557e-4,27032
2012,5641,209,176,0.006510802012429713,27032
2012,5641,230,512,0.018940514945250075,27032
2012,5641,300,297,0.010986978395975141,27032
2012,5641,400,18,6.658774785439479e-4,27032
2012,5641,500,4262,0.1576649896419059,27032
2012,5641,504,11,4.0692512577685707e-4,27032
2012,5641,505,700,0.025895235276709085,27032
2012,5641,602,1004,0.03714116602545132,27032
2012,5641,700,782,0.028928677123409293,27032
2012,5641,801,126,0.004661142349807635,27032
2012,5641,1002,86,0.0031814146197099735,27032
2012,5641,1200,186,0.006880733944954129,27032
2012,5641,1207,4,1.479727730097662e-4,27032
2012,5641,1208,700,0.025895235276709085,27032
2012,5641,1302,234,0.008656407221071322,27032
2012,5641,1303,1476,0.054601953240603726,27032
2012,5641,1602,72,0.0026635099141757916,27032
2012,5641,1906,1367,0.0505696951760876,27032
2012,5641,1910,2,7.39863865048831e-5,27032
2012,5641,1920,31,0.0011467889908256881,27032
2012,5641,1927,11,4.0692512577685707e-4,27032
2012,5641,2010,387,0.01431636578869488,27032
2012,5641,2011,262,0.009692216632139686,27032
2012,5641,2012,1,3.699319325244155e-5,27032
2013,5677,99,4091,0.10227244318892027,40001
2013,5677,100,8753,0.2188195295117622,40001
2013,5677,101,692,0.01729956751081223,40001
2013,5677,105,903,0.022574435639109023,40001
2013,5677,107,689,0.017224569385765356,40001
2013,5677,200,1755,0.04387390315242119,40001
2013,5677,207,13,3.2499187520311994e-4,40001
2013,5677,208,315,0.007874803129921752,40001
2013,5677,209,170,0.004249893752656183,40001
2013,5677,210,16,3.9999000024999373e-4,40001
2013,5677,230,1171,0.02927426814329642,40001
2013,5677,300,529,0.013224669383265419,40001
2013,5677,400,140,0.0034999125021874453,40001
2013,5677,500,7094,0.17734556636084098,40001
2013,5677,504,7,1.7499562510937225e-4,40001
2013,5677,505,2181,0.05452363690907727,40001
2013,5677,602,1863,0.04657383565410865,40001
2013,5677,700,345,0.00862478438039049,40001
2013,5677,800,1142,0.028549286267843303,40001
2013,5677,801,114,0.0028499287517812053,40001
2013,5677,1003,256,0.0063998400039999,40001
2013,5677,1005,18,4.4998875028124297e-4,40001
2013,5677,1200,242,0.006049848753781156,40001
2013,5677,1207,2,4.999875003124922e-5,40001
2013,5677,1208,1342,0.03354916127096823,40001
2013,5677,1223,476,0.011899702507437314,40001
2013,5677,1302,323,0.008074798130046749,40001
2013,5677,1303,2279,0.05697357566060848,40001
2013,5677,1400,138,0.003449913752156196,40001
2013,5677,1602,127,0.0031749206269843255,40001
2013,5677,1610,15,3.749906252343691e-4,40001
2013,5677,1709,1,2.499937501562461e-5,40001
2013,5677,1906,1023,0.025574360640983975,40001
2013,5677,1910,6,1.4999625009374766e-4,40001
2013,5677,1919,254,0.006349841253968651,40001
2013,5677,1920,106,0.0026499337516562088,40001
2013,5677,1927,27,6.749831254218645e-4,40001
2013,5677,2011,1184,0.029599260018499537,40001
2013,5677,2012,199,0.004974875628109297,40001
2014,5999,99,3958,0.1302959475919281,30377
2014,5999,100,2735,0.09003522401817164,30377
2014,5999,101,283,0.009316259011752313,30377
2014,5999,105,476,0.015669750139908484,30377
2014,5999,107,489,0.01609770550087237,30377
2014,5999,200,1546,0.050893768311551506,30377
2014,5999,207,130,0.004279553609638872,30377
2014,5999,208,187,0.006155973269249762,30377
2014,5999,209,180,0.005925535767192284,30377
2014,5999,230,3912,0.12878164400697897,30377
2014,5999,300,448,0.014748000131678573,30377
2014,5999,331,93,0.0030615268130493463,30377
2014,5999,400,39,0.0012838660828916615,30377
2014,5999,500,4127,0.13585936728445863,30377
2014,5999,504,50,0.0016459821575534122,30377
2014,5999,505,820,0.02699410738387596,30377
2014,5999,602,1399,0.04605458076834447,30377
2014,5999,705,307,0.01010633044737795,30377
2014,5999,801,44,0.0014484642986470027,30377
2014,5999,806,978,0.03219541100174474,30377
2014,5999,1002,287,0.009447937584356586,30377
2014,5999,1005,16,5.267142904170919e-4,30377
2014,5999,1200,230,0.007571517924745696,30377
2014,5999,1207,20,6.583928630213648e-4,30377
2014,5999,1208,789,0.025973598446192844,30377
2014,5999,1302,193,0.006353491128156171,30377
2014,5999,1303,2026,0.06669519702406426,30377
2014,5999,1400,105,0.0034565625308621653,30377
2014,5999,1500,261,0.008592026862428812,30377
2014,5999,1602,199,0.006551008987062581,30377
2014,5999,1802,59,0.0019422589459130264,30377
2014,5999,1900,819,0.026961187740724892,30377
2014,5999,1908,1234,0.04062283964841821,30377
2014,5999,1910,793,0.026105277018797116,30377
2014,5999,1911,459,0.015110116206340323,30377
2014,5999,1920,37,0.001218026796589525,30377
2014,5999,1927,68,0.0022385357342726404,30377
2014,5999,2011,377,0.012410705467952728,30377
2014,5999,2500,204,0.0067156072028179215,30377
2015,6700,99,2376,0.07906558849955077,30051
2015,6700,100,1320,0.04392532694419487,30051
2015,6700,101,61,0.0020298825330271873,30051
2015,6700,105,125,0.004159595354563908,30051
2015,6700,107,159,0.005291005291005291,30051
2015,6700,200,1144,0.03806861668496889,30051
2015,6700,201,741,0.024658081261854845,30051
2015,6700,207,174,0.00579015673355296,30051
2015,6700,208,64,0.0021297128215367208,30051
2015,6700,209,328,0.010914778210375694,30051
2015,6700,230,15715,0.5229443279757745,30051
2015,6700,300,200,0.006655352567302253,30051
2015,6700,400,19,6.32258493893714e-4,30051
2015,6700,500,1299,0.04322651492462813,30051
2015,6700,504,176,0.005856710259225983,30051
2015,6700,505,275,0.009151109780040597,30051
2015,6700,602,548,0.018235666034408172,30051
2015,6700,705,185,0.006156201124754584,30051
2015,6700,801,14,4.658746797111577e-4,30051
2015,6700,806,171,0.0056903264450434265,30051
2015,6700,1002,109,0.0036271671491797278,30051
2015,6700,1005,1,3.327676283651126e-5,30051
2015,6700,1200,163,0.005424112342351336,30051
2015,6700,1202,20,6.655352567302253e-4,30051
2015,6700,1207,2,6.655352567302252e-5,30051
2015,6700,1208,331,0.011014608498885229,30051
2015,6700,1302,85,0.0028285248411034575,30051
2015,6700,1303,555,0.018468603374263752,30051
2015,6700,1400,53,0.001763668430335097,30051
2015,6700,1500,107,0.0035606136235067053,30051
2015,6700,1602,42,0.001397624039133473,30051
2015,6700,1802,83,0.002761971315430435,30051
2015,6700,1900,481,0.016006122924361918,30051
2015,6700,1908,392,0.013044491031912415,30051
2015,6700,1910,1953,0.0649895178197065,30051
2015,6700,1920,118,0.00392665801470833,30051
2015,6700,1927,349,0.011613590229942431,30051
2015,6700,2011,46,0.0015307310904795182,30051
2015,6700,2500,67,0.0022295431100462547,30051
2016,6888,99,1931,0.0631066374718128,30599
2016,6888,100,1813,0.0592503022974607,30599
2016,6888,101,34,0.0011111474231184026,30599
2016,6888,105,59,0.0019281675871760514,30599
2016,6888,107,141,0.0046079937252851404,30599
2016,6888,200,2608,0.08523154351449394,30599
2016,6888,207,486,0.015882871989280695,30599
2016,6888,230,17435,0.5697898624138044,30599
2016,6888,301,113,0.003692931141540573,30599
2016,6888,400,32,0.0010457858099937906,30599
2016,6888,500,853,0.027876727997646983,30599
2016,6888,504,1,3.2680806562305956e-5,30599
2016,6888,505,199,0.006503480505898886,30599
2016,6888,600,504,0.016471126507402203,30599
2016,6888,700,153,0.005000163404032812,30599
2016,6888,801,18,5.882545181215073e-4,30599
2016,6888,806,71,0.002320337265923723,30599
2016,6888,1002,46,0.001503317101866074,30599
2016,6888,1200,449,0.014673682146475376,30599
2016,6888,1202,6,1.9608483937383575e-4,30599
2016,6888,1208,284,0.009281349063694893,30599
2016,6888,1227,389,0.012712833752737018,30599
2016,6888,1302,92,0.003006634203732148,30599
2016,6888,1303,946,0.030916043007941436,30599
2016,6888,1400,100,0.003268080656230596,30599
2016,6888,1500,82,0.0026798261381090886,30599
2016,6888,1602,34,0.0011111474231184026,30599
2016,6888,1603,79,0.0025817837184221705,30599
2016,6888,1707,7,2.287656459361417e-4,30599
2016,6888,1802,95,0.003104676623419066,30599
2016,6888,1900,417,0.013627896336481584,30599
2016,6888,1908,52,0.0016994019412399097,30599
2016,6888,1910,722,0.0235955423379849,30599
2016,6888,1920,56,0.0018301251674891336,30599
2016,6888,2011,168,0.005490375502467401,30599
2016,6888,2012,59,0.0019281675871760514,30599
2016,6888,2500,65,0.002124252426549887,30599
